Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
52.657346963882446	0	22.085106	8.514893	41.0	9.0	22.085106382978722	8.514892553723072	1038	1038
152.47691702842712	1	25.575	14.205435	67.0	9.0	25.575	14.205434699438099	1023	2061
302.7100691795349	2	21.702127	11.364212	72.0	10.0	21.70212765957447	11.364212010605968	1020	3081
502.02688097953796	3	23.55814	11.043892	66.0	10.0	23.558139534883722	11.043891978240355	1013	4094
755.3374009132385	4	22.413044	11.066157	54.0	9.0	22.41304347826087	11.06615696019512	1031	5125
1060.8125751018524	5	21.702127	10.748409	50.0	9.0	21.70212765957447	10.74840887505705	1020	6145
1417.5667080879211	6	25.475	11.534703	51.0	10.0	25.475	11.534703073768306	1019	7164
1817.728866815567	7	20.895834	12.123049	59.0	9.0	20.895833333333332	12.123048955284402	1003	8167
2270.5428488254547	8	21.0625	11.327338	65.0	10.0	21.0625	11.32733833475455	1011	9178
2773.9141981601715	9	22.795454	11.862046	61.0	10.0	22.795454545454547	11.862047089647925	1003	10181
3332.547816991806	10	24.829268	12.771734	64.0	11.0	24.829268292682926	12.771734108864436	1018	11199
3934.026528120041	11	28.083334	14.695757	62.0	12.0	28.083333333333332	14.69575713523389	1011	12210
4588.621473789215	12	23.511627	12.868516	55.0	9.0	23.511627906976745	12.868515920691152	1011	13221
5781.651776790619	13	23.833334	12.422936	57.0	9.0	23.833333333333332	12.422937055276625	1001	14222
6868.64036488533	14	24.357143	12.5562	68.0	10.0	24.357142857142858	12.556200192148346	1023	15245
8047.557181119919	15	21.4375	9.512943	47.0	10.0	21.4375	9.512943485062864	1029	16274
9280.318656206131	16	23.136364	12.485611	70.0	11.0	23.136363636363637	12.485611553615168	1018	17292
10619.47513794899	17	22.652174	12.651203	62.0	10.0	22.652173913043477	12.651202711865412	1042	18334
11982.652878046036	18	26.394737	14.191434	75.0	11.0	26.394736842105264	14.191434543570008	1003	19337
13417.662061929703	19	22.795454	14.89292	99.0	10.0	22.795454545454547	14.892920138372254	1003	20340
14940.071885824203	20	22.555555	14.062646	85.0	9.0	22.555555555555557	14.062646432708105	1015	21355
16542.36849117279	21	22.48889	14.922946	101.0	9.0	22.488888888888887	14.922946122922724	1012	22367
